step,total_loss,image_to_text_loss,text_to_image_loss,learning_rate
50,1.9017188549041748,0.46343994140625,3.3399977684020996,5.1000000000000006e-05
51,1.10272216796875,0.97265625,1.2327880859375,5.2000000000000004e-05
52,1.5406575202941895,0.970855712890625,2.110459327697754,5.300000000000001e-05
52,2.483743190765381,0.9827880859375,3.9846982955932617,5.300000000000001e-05
53,0.541168212890625,0.42327880859375,0.6590576171875,5.4000000000000005e-05
54,0.593994140625,0.593017578125,0.594970703125,5.500000000000001e-05
55,0.8349609375,0.603271484375,1.066650390625,5.6000000000000006e-05
56,1.03814697265625,0.982421875,1.0938720703125,5.6999999999999996e-05
57,0.4202117919921875,0.534759521484375,0.3056640625,5.8e-05
58,0.7399139404296875,0.856689453125,0.623138427734375,5.9e-05
59,1.7697172164916992,0.84088134765625,2.6985530853271484,6e-05
60,0.190643310546875,0.1868896484375,0.19439697265625,6.1e-05
61,1.3228111267089844,0.106536865234375,2.5390853881835938,6.2e-05
62,0.6571807861328125,0.4771728515625,0.837188720703125,6.3e-05
63,1.2940826416015625,1.048095703125,1.540069580078125,6.400000000000001e-05
64,0.7220947742462158,0.13189697265625,1.3122925758361816,6.500000000000001e-05
65,1.0831832885742188,1.022186279296875,1.1441802978515625,6.6e-05
66,0.586700439453125,0.540771484375,0.63262939453125,6.7e-05
67,1.218109130859375,1.09124755859375,1.344970703125,6.800000000000001e-05
68,1.052978515625,1.38623046875,0.7197265625,6.9e-05
69,1.7857437133789062,1.1650390625,2.4064483642578125,7e-05
70,0.4945869445800781,0.6089859008789062,0.38018798828125,7.1e-05
71,1.27374267578125,1.162353515625,1.3851318359375,7.2e-05
72,0.9034423828125,0.56640625,1.240478515625,7.3e-05
73,0.489837646484375,0.443359375,0.53631591796875,7.4e-05
74,1.142578125,1.18017578125,1.10498046875,7.500000000000001e-05
75,0.667877197265625,0.5169677734375,0.81878662109375,7.6e-05
76,0.6015472412109375,0.4482421875,0.754852294921875,7.7e-05
77,1.7025146484375,1.683349609375,1.7216796875,7.800000000000001e-05
78,0.05113983154296875,0.0517120361328125,0.050567626953125,7.900000000000001e-05
79,0.8908615112304688,0.549072265625,1.2326507568359375,8e-05
80,0.5437736511230469,0.27252197265625,0.8150253295898438,8.1e-05
81,1.75860595703125,1.656982421875,1.8602294921875,8.2e-05
82,0.2588348388671875,0.281463623046875,0.2362060546875,8.3e-05
83,0.6075439453125,0.60693359375,0.608154296875,8.4e-05
84,1.30450439453125,1.234375,1.3746337890625,8.5e-05
85,1.6005058288574219,1.219635009765625,1.9813766479492188,8.6e-05
86,3.05126953125,3.029296875,3.0732421875,8.7e-05
87,0.40248870849609375,0.19293212890625,0.6120452880859375,8.800000000000001e-05
88,0.179443359375,0.25372314453125,0.10516357421875,8.900000000000001e-05
89,1.492645263671875,1.51239013671875,1.472900390625,9e-05
90,0.4593353271484375,0.3897705078125,0.528900146484375,9.1e-05
91,0.2235565185546875,0.18292236328125,0.264190673828125,9.200000000000001e-05
92,1.01513671875,0.99755859375,1.03271484375,9.300000000000001e-05
93,1.5869140625,1.716064453125,1.457763671875,9.4e-05
94,1.0341339111328125,0.7333984375,1.334869384765625,9.5e-05
95,1.54345703125,1.56591796875,1.52099609375,9.6e-05
96,0.784423828125,0.78564453125,0.783203125,9.7e-05
97,1.29376220703125,1.4376220703125,1.14990234375,9.8e-05
98,0.4588890075683594,0.2944793701171875,0.6232986450195312,9.900000000000001e-05
99,1.9151134490966797,1.0155029296875,2.8147239685058594,0.0001
100,0.588104248046875,0.4952392578125,0.68096923828125,0.0001
101,1.0179951190948486,0.11492919921875,1.9210609197616577,0.0001
101,2.86224365234375,2.61376953125,3.1107177734375,0.0001
102,0.901763916015625,0.80133056640625,1.002197265625,0.0001
103,0.5725291967391968,0.022978782653808594,1.122079610824585,0.0001
104,1.6068382263183594,1.487030029296875,1.7266464233398438,0.0001
105,0.6076583862304688,0.338134765625,0.8771820068359375,0.0001
106,0.965576171875,0.800048828125,1.131103515625,0.0001
107,0.44576406478881836,0.8319120407104492,0.0596160888671875,0.0001
108,1.2242283821105957,0.4264678955078125,2.021988868713379,0.0001
109,1.328857421875,1.35205078125,1.3056640625,0.0001
110,0.296417236328125,0.18902587890625,0.40380859375,0.0001
111,0.8417778015136719,0.340576171875,1.3429794311523438,0.0001
112,1.125096321105957,0.3575439453125,1.892648696899414,0.0001
113,2.004704475402832,0.411712646484375,3.59769606590271,0.0001
114,1.5432113409042358,0.135223388671875,2.9511992931365967,0.0001
115,0.532623291015625,0.45184326171875,0.6134033203125,0.0001
116,1.4957733154296875,1.01806640625,1.973480224609375,0.0001
117,1.2676849365234375,0.96923828125,1.566131591796875,0.0001
118,0.4616994857788086,0.1798858642578125,0.7435131072998047,0.0001
119,0.882965087890625,0.91912841796875,0.8468017578125,0.0001
120,1.9702205657958984,0.43841552734375,3.502025604248047,0.0001
121,0.3151664733886719,0.18115234375,0.44918060302734375,0.0001
122,0.42584991455078125,0.26019287109375,0.5915069580078125,0.0001
123,0.4493408203125,0.463623046875,0.43505859375,0.0001
124,0.5674400329589844,0.37908935546875,0.7557907104492188,0.0001
125,1.2177734375,1.3846435546875,1.0509033203125,0.0001
126,0.79534912109375,0.486328125,1.1043701171875,0.0001
127,0.5489425659179688,0.223358154296875,0.8745269775390625,0.0001
128,1.6388988494873047,0.70458984375,2.5732078552246094,0.0001
129,1.172576904296875,0.90673828125,1.43841552734375,0.0001
130,1.06915283203125,1.012939453125,1.1253662109375,0.0001
131,1.7828292846679688,1.1015625,2.4640960693359375,0.0001
132,0.701629638671875,0.6756591796875,0.72760009765625,0.0001
133,1.384164810180664,0.567626953125,2.200702667236328,0.0001
134,0.631072998046875,0.559814453125,0.70233154296875,0.0001
135,0.07431316375732422,0.058826446533203125,0.08979988098144531,0.0001
136,0.83404541015625,0.8321533203125,0.8359375,0.0001
137,0.5121383666992188,0.41845703125,0.6058197021484375,0.0001
138,0.401031494140625,0.365478515625,0.43658447265625,0.0001
139,0.3259124755859375,0.2864990234375,0.365325927734375,0.0001
140,0.7486114501953125,0.3828125,1.114410400390625,0.0001
141,0.492095947265625,0.42333984375,0.56085205078125,0.0001
142,0.6521453857421875,0.27630615234375,1.027984619140625,0.0001
143,0.380645751953125,0.3719482421875,0.38934326171875,0.0001
144,0.2591705322265625,0.260009765625,0.258331298828125,0.0001
145,0.6017074584960938,0.47222900390625,0.7311859130859375,0.0001
146,1.166642189025879,0.486785888671875,1.8464984893798828,0.0001
147,0.93292236328125,0.83099365234375,1.03485107421875,0.0001
148,0.3610382080078125,0.28631591796875,0.435760498046875,0.0001
149,1.22552490234375,0.835205078125,1.6158447265625,0.0001
150,1.4125595092773438,1.252166748046875,1.5729522705078125,0.0001
151,0.8688912391662598,0.2235107421875,1.5142717361450195,0.0001
152,0.7741832733154297,1.3066062927246094,0.24176025390625,0.0001
153,0.08611664175987244,0.033535659313201904,0.13869762420654297,0.0001
154,0.2491912841796875,0.17974853515625,0.318634033203125,0.0001
155,0.09395408630371094,0.09273529052734375,0.09517288208007812,0.0001
156,1.267486572265625,1.097900390625,1.43707275390625,0.0001
157,0.5372314453125,0.544189453125,0.5302734375,0.0001
158,1.6234707832336426,0.6824951171875,2.564446449279785,0.0001
159,1.2251615524291992,0.351318359375,2.0990047454833984,0.0001
160,1.614492416381836,1.0400390625,2.188945770263672,0.0001
161,0.984619140625,0.879638671875,1.089599609375,0.0001
162,1.3209571838378906,0.6060791015625,2.0358352661132812,0.0001
163,1.225701928138733,0.27716064453125,2.174243211746216,0.0001
164,0.4648590087890625,0.3536376953125,0.576080322265625,0.0001
165,0.5713233947753906,0.4284515380859375,0.7141952514648438,0.0001
166,1.6676025390625,1.146728515625,2.1884765625,0.0001
167,0.8222217559814453,0.330810546875,1.3136329650878906,0.0001
168,0.6108779907226562,0.5160942077636719,0.7056617736816406,0.0001
169,1.2324714660644531,0.70458984375,1.7603530883789062,0.0001
170,0.36524200439453125,0.25933837890625,0.4711456298828125,0.0001
171,1.820502758026123,0.418243408203125,3.222762107849121,0.0001
172,2.0450363159179688,2.8430023193359375,1.2470703125,0.0001
173,0.5080490112304688,0.376220703125,0.6398773193359375,0.0001
174,0.422882080078125,0.3980712890625,0.44769287109375,0.0001
175,0.19556808471679688,0.1541748046875,0.23696136474609375,0.0001
176,0.7718759179115295,0.0378570556640625,1.5058947801589966,0.0001
177,1.868896484375,1.62841796875,2.109375,0.0001
178,0.368804931640625,0.37103271484375,0.3665771484375,0.0001
179,0.5540924072265625,0.666290283203125,0.44189453125,0.0001
180,0.5651788711547852,0.15450286865234375,0.9758548736572266,0.0001
181,0.6812210083007812,0.8426361083984375,0.519805908203125,0.0001
182,1.8248214721679688,1.2490234375,2.4006195068359375,0.0001
183,0.194549560546875,0.2132568359375,0.17584228515625,0.0001
184,0.7326393127441406,0.34124755859375,1.1240310668945312,0.0001
185,0.630096435546875,0.23736572265625,1.0228271484375,0.0001
186,0.869293212890625,1.09564208984375,0.6429443359375,0.0001
187,0.12532806396484375,0.1356658935546875,0.114990234375,0.0001
188,1.6358451843261719,1.021484375,2.2502059936523438,0.0001
189,0.84552001953125,0.8924560546875,0.798583984375,0.0001
190,0.744384765625,0.698974609375,0.789794921875,0.0001
191,1.9921725988388062,0.30072021484375,3.6836249828338623,0.0001
192,0.17604827880859375,0.088958740234375,0.2631378173828125,0.0001
193,0.74609375,0.604248046875,0.887939453125,0.0001
194,0.576385498046875,0.46630859375,0.68646240234375,0.0001
195,0.5991897583007812,0.37335205078125,0.8250274658203125,0.0001
196,0.7382354736328125,0.46282958984375,1.013641357421875,0.0001
197,0.8855972290039062,0.5013427734375,1.2698516845703125,0.0001
198,0.667755126953125,0.830810546875,0.50469970703125,0.0001
199,0.39430999755859375,0.5094757080078125,0.279144287109375,0.0001
200,0.5294036865234375,0.22393798828125,0.834869384765625,0.0001
201,1.182373046875,1.1875,1.17724609375,0.0001
202,0.2857780456542969,0.41841888427734375,0.15313720703125,0.0001
203,0.18488311767578125,0.2401885986328125,0.12957763671875,0.0001
204,1.5757331848144531,0.87353515625,2.2779312133789062,0.0001
205,0.8166046142578125,0.65130615234375,0.981903076171875,0.0001
206,1.5850830078125,1.5850830078125,1.5850830078125,0.0001
207,1.1414794921875,1.122314453125,1.16064453125,0.0001
208,0.7923240661621094,0.388427734375,1.1962203979492188,0.0001
209,0.1846160888671875,0.212982177734375,0.15625,0.0001
210,0.7744350433349609,0.4764556884765625,1.0724143981933594,0.0001
211,0.2621307373046875,0.2078857421875,0.316375732421875,0.0001
212,1.0354328155517578,0.2928466796875,1.7780189514160156,0.0001
213,0.23746180534362793,0.0478668212890625,0.42705678939819336,0.0001
214,0.07074737548828125,0.0828857421875,0.0586090087890625,0.0001
215,1.973456621170044,0.7242240905761719,3.222689151763916,0.0001
216,0.3292088508605957,0.0513916015625,0.6070261001586914,0.0001
217,2.4305808544158936,0.54083251953125,4.320329189300537,0.0001
218,0.3086719512939453,0.2306671142578125,0.3866767883300781,0.0001
219,1.238372802734375,1.00634765625,1.47039794921875,0.0001
220,0.37392425537109375,0.369232177734375,0.3786163330078125,0.0001
221,0.9391326904296875,0.7406005859375,1.137664794921875,0.0001
222,0.29376220703125,0.29559326171875,0.29193115234375,0.0001
223,0.17404937744140625,0.2118682861328125,0.13623046875,0.0001
224,0.44305419921875,0.4500732421875,0.43603515625,0.0001
225,1.685699462890625,1.39208984375,1.97930908203125,0.0001
226,0.6660308837890625,0.715911865234375,0.61614990234375,0.0001
227,0.16775619983673096,0.0224761962890625,0.3130362033843994,0.0001
228,0.661102294921875,0.443115234375,0.87908935546875,0.0001
229,0.847442626953125,0.740234375,0.95465087890625,0.0001
230,0.3295879364013672,0.080902099609375,0.5782737731933594,0.0001
231,0.0804443359375,0.066986083984375,0.093902587890625,0.0001
232,0.17025375366210938,0.22060394287109375,0.119903564453125,0.0001
233,0.5524826049804688,0.6254730224609375,0.4794921875,0.0001
234,1.9349972009658813,0.405120849609375,3.4648735523223877,0.0001
235,1.664520263671875,1.440673828125,1.88836669921875,0.0001
236,0.35562288761138916,0.031536102294921875,0.6797096729278564,0.0001
237,0.29004430770874023,0.040252685546875,0.5398359298706055,0.0001
238,0.21320608258247375,0.013294219970703125,0.4131179451942444,0.0001
239,0.6406819820404053,0.05283975601196289,1.2285242080688477,0.0001
240,0.34760618209838867,0.043975830078125,0.6512365341186523,0.0001
241,0.32643890380859375,0.17156982421875,0.4813079833984375,0.0001
242,0.025960922241210938,0.02787017822265625,0.024051666259765625,0.0001
243,0.27095603942871094,0.0543060302734375,0.4876060485839844,0.0001
244,1.46929931640625,1.4779052734375,1.460693359375,0.0001
245,0.3414306640625,0.314453125,0.368408203125,0.0001
246,0.239501953125,0.23028564453125,0.24871826171875,0.0001
247,0.058216094970703125,0.0476837158203125,0.06874847412109375,0.0001
248,1.559269905090332,0.759765625,2.358774185180664,0.0001
249,0.01428559422492981,0.0037927627563476562,0.024778425693511963,0.0001
250,0.7507365942001343,0.1425933837890625,1.358879804611206,0.0001
251,0.417633056640625,0.25799560546875,0.5772705078125,0.0001
252,0.3563232421875,0.34619140625,0.366455078125,0.0001
253,1.5345458984375,1.56689453125,1.502197265625,0.0001
254,0.2801363468170166,0.005092620849609375,0.5551800727844238,0.0001
255,0.14573049545288086,0.0247344970703125,0.2667264938354492,0.0001
256,0.4390087127685547,0.1363525390625,0.7416648864746094,0.0001
257,2.89971923828125,2.59124755859375,3.20819091796875,0.0001
258,0.191986083984375,0.1895751953125,0.19439697265625,0.0001
259,0.7374038696289062,0.4801025390625,0.9947052001953125,0.0001
260,0.9853668212890625,0.81903076171875,1.151702880859375,0.0001
261,1.0367109775543213,0.27764892578125,1.7957730293273926,0.0001
262,0.9208478927612305,0.356781005859375,1.484914779663086,0.0001
263,0.21750640869140625,0.2447052001953125,0.1903076171875,0.0001
264,1.0186316967010498,0.03139495849609375,2.005868434906006,0.0001
265,0.15769577026367188,0.069793701171875,0.24559783935546875,0.0001
266,0.3082275390625,0.32891845703125,0.28753662109375,0.0001
267,0.50030517578125,0.48974609375,0.5108642578125,0.0001
268,0.157196044921875,0.136260986328125,0.178131103515625,0.0001
269,0.1818227767944336,0.1179046630859375,0.2457408905029297,0.0001
270,0.45970916748046875,0.2867431640625,0.6326751708984375,0.0001
271,0.14913475513458252,0.01013946533203125,0.2881300449371338,0.0001
272,0.6063728332519531,0.365203857421875,0.8475418090820312,0.0001
273,1.052734375,1.007080078125,1.098388671875,0.0001
274,0.6273193359375,0.63720703125,0.617431640625,0.0001
275,0.98193359375,1.005340576171875,0.958526611328125,0.0001
276,0.48368698358535767,0.035167694091796875,0.9322062730789185,0.0001
277,1.3246614933013916,0.18438720703125,2.464935779571533,0.0001
278,0.38500455021858215,0.040021419525146484,0.7299876809120178,0.0001
279,0.45550537109375,0.3111572265625,0.599853515625,0.0001
280,1.3265838623046875,0.9359130859375,1.717254638671875,0.0001
281,0.803131103515625,0.69677734375,0.90948486328125,0.0001
282,0.03233909606933594,0.044933319091796875,0.019744873046875,0.0001
283,0.08184647560119629,0.05675077438354492,0.10694217681884766,0.0001
284,0.87200927734375,0.9632568359375,0.78076171875,0.0001
285,0.09538412094116211,0.16089153289794922,0.029876708984375,0.0001
286,0.05862903594970703,0.08777809143066406,0.02947998046875,0.0001
287,0.7772293090820312,0.791259765625,0.7631988525390625,0.0001
288,0.7845611572265625,0.5345458984375,1.034576416015625,0.0001
289,0.8174362182617188,0.5135498046875,1.1213226318359375,0.0001
290,0.6657834053039551,0.2458648681640625,1.0857019424438477,0.0001
291,0.5654918551445007,0.08104324340820312,1.0499404668807983,0.0001
292,0.2028350830078125,0.1849365234375,0.220733642578125,0.0001
293,0.031627655029296875,0.0325164794921875,0.03073883056640625,0.0001
294,1.0363644361495972,0.17779541015625,1.8949334621429443,0.0001
295,0.20363616943359375,0.0574493408203125,0.349822998046875,0.0001
296,0.5934722423553467,0.5233974456787109,0.6635470390319824,0.0001
297,0.05210113525390625,0.051300048828125,0.0529022216796875,0.0001
298,1.035260796546936,0.13008832931518555,1.9404332637786865,0.0001
299,1.376607894897461,0.72381591796875,2.029399871826172,0.0001
300,0.37586212158203125,0.3526763916015625,0.3990478515625,0.0001
301,0.0037047863006591797,0.006169736385345459,0.0012398362159729004,0.0001
302,0.7457947731018066,0.1219482421875,1.3696413040161133,0.0001
303,0.49529552459716797,0.202178955078125,0.7884120941162109,0.0001
304,0.006944388151168823,0.007727861404418945,0.006160914897918701,0.0001
305,0.1953887939453125,0.224945068359375,0.16583251953125,0.0001
306,1.4563989639282227,0.6190185546875,2.2937793731689453,0.0001
307,0.003907918930053711,0.004653453826904297,0.003162384033203125,0.0001
308,0.5810203552246094,0.9001388549804688,0.26190185546875,0.0001
309,0.5886344909667969,0.25732421875,0.9199447631835938,0.0001
310,1.0606842041015625,0.70703125,1.414337158203125,0.0001
311,0.3173828125,0.3316650390625,0.3031005859375,0.0001
312,0.3721785545349121,0.691737174987793,0.05261993408203125,0.0001
313,0.7039680480957031,0.3341064453125,1.0738296508789062,0.0001
314,0.2843470573425293,0.074951171875,0.4937429428100586,0.0001
315,0.59130859375,0.5509033203125,0.6317138671875,0.0001
316,0.055335283279418945,0.020330429077148438,0.09034013748168945,0.0001
317,0.04958534240722656,0.024005889892578125,0.075164794921875,0.0001
318,1.1484298706054688,0.50048828125,1.7963714599609375,0.0001
319,1.453275203704834,0.854766845703125,2.051783561706543,0.0001
320,0.029775619506835938,0.021259307861328125,0.03829193115234375,0.0001
321,0.069915771484375,0.0824737548828125,0.0573577880859375,0.0001
322,0.27011680603027344,0.4671745300292969,0.07305908203125,0.0001
323,0.5853137969970703,0.2462158203125,0.9244117736816406,0.0001
324,0.2033083140850067,0.0108184814453125,0.3957981467247009,0.0001
325,1.1365966796875,1.0791015625,1.194091796875,0.0001
326,1.3051165342330933,0.2740478515625,2.3361852169036865,0.0001
327,1.466805338859558,0.0332183837890625,2.9003922939300537,0.0001
328,2.160992383956909,0.20088958740234375,4.121095180511475,0.0001
329,2.6003143787384033,0.41156005859375,4.789068698883057,0.0001
330,0.18071246147155762,0.333432674407959,0.02799224853515625,0.0001
331,0.4519500732421875,0.3267822265625,0.577117919921875,0.0001
332,0.8825111389160156,0.4986572265625,1.2663650512695312,0.0001
333,0.2591400146484375,0.24420166015625,0.274078369140625,0.0001
334,1.3865013122558594,0.709716796875,2.0632858276367188,0.0001
335,1.9323369264602661,0.43096923828125,3.4337046146392822,0.0001
336,0.48354005813598633,0.12725830078125,0.8398218154907227,0.0001
337,0.029259204864501953,0.019247055053710938,0.03927135467529297,0.0001
338,0.3744049072265625,0.2269287109375,0.521881103515625,0.0001
339,0.413543701171875,0.17742919921875,0.649658203125,0.0001
340,0.837493896484375,0.709716796875,0.96527099609375,0.0001
341,0.0594806969165802,0.007784843444824219,0.11117655038833618,0.0001
342,0.1773357391357422,0.16104507446289062,0.19362640380859375,0.0001
343,0.07757925987243652,0.12315511703491211,0.03200340270996094,0.0001
344,0.275848388671875,0.1819000244140625,0.3697967529296875,0.0001
345,0.042255401611328125,0.05756378173828125,0.026947021484375,0.0001
346,0.4348721504211426,0.121185302734375,0.7485589981079102,0.0001
347,1.1974023580551147,0.142791748046875,2.2520129680633545,0.0001
348,1.2248754501342773e-05,1.233816146850586e-05,1.2159347534179688e-05,0.0001
349,0.6334218978881836,0.4827766418457031,0.7840671539306641,0.0001
350,0.1267823874950409,0.007580757141113281,0.2459840178489685,0.0001
351,0.2539742588996887,0.25555968284606934,0.2523888349533081,0.0001
352,1.4486989974975586,0.5396728515625,2.357725143432617,0.0001
353,0.3851052522659302,0.08757781982421875,0.6826326847076416,0.0001
354,0.5213298797607422,0.2792510986328125,0.7634086608886719,0.0001
355,0.0008175373077392578,0.0008251667022705078,0.0008099079132080078,0.0001
356,0.0074231624603271484,0.005374908447265625,0.009471416473388672,0.0001
357,0.0913238525390625,0.0906982421875,0.091949462890625,0.0001
358,0.06318283081054688,0.045166015625,0.08119964599609375,0.0001
359,0.596405029296875,0.5335693359375,0.65924072265625,0.0001
360,0.0790257453918457,0.03363800048828125,0.12441349029541016,0.0001
361,0.2333850860595703,0.3331794738769531,0.1335906982421875,0.0001
362,0.867811918258667,0.7764492034912109,0.959174633026123,0.0001
363,1.7017126083374023e-05,1.710653305053711e-05,1.6927719116210938e-05,0.0001
364,1.7916259765625,1.7294921875,1.853759765625,0.0001
365,0.026129484176635742,0.040303707122802734,0.01195526123046875,0.0001
366,0.0010290145874023438,0.0010808706283569336,0.000977158546447754,0.0001
367,4.309415817260742e-05,6.288290023803711e-05,2.3305416107177734e-05,0.0001
368,0.009966254234313965,0.019472837448120117,0.0004596710205078125,0.0001
369,1.52960205078125,1.3779296875,1.6812744140625,0.0001
370,0.2791748046875,0.3001708984375,0.2581787109375,0.0001
371,0.01338052749633789,0.010790824890136719,0.015970230102539062,0.0001
372,0.019170284271240234,0.011159658432006836,0.027180910110473633,0.0001
373,0.010145425796508789,0.016268253326416016,0.0040225982666015625,0.0001
374,0.12572479248046875,0.07082366943359375,0.18062591552734375,0.0001
375,0.53564453125,0.5272216796875,0.5440673828125,0.0001
376,0.06099092960357666,0.11366009712219238,0.008321762084960938,0.0001
377,0.1210479736328125,0.1519622802734375,0.0901336669921875,0.0001
378,0.59429931640625,0.6236572265625,0.56494140625,0.0001
379,0.008841753005981445,0.01379251480102539,0.0038909912109375,0.0001
380,0.044475555419921875,0.0496063232421875,0.03934478759765625,0.0001
381,1.4459409713745117,0.62689208984375,2.2649898529052734,0.0001
382,0.2423534393310547,0.4206199645996094,0.0640869140625,0.0001
383,1.4540165662765503,0.21076011657714844,2.697273015975952,0.0001
384,0.3677330017089844,0.12823486328125,0.6072311401367188,0.0001
385,0.32955050468444824,0.3004150390625,0.3586859703063965,0.0001
386,1.4514789581298828,1.1744194030761719,1.7285385131835938,0.0001
387,1.073333740234375,0.94671630859375,1.199951171875,0.0001
388,0.011621832847595215,0.006773948669433594,0.016469717025756836,0.0001
389,2.0637974739074707,0.5416545867919922,3.5859405994415283,0.0001
390,0.24509850144386292,0.06600761413574219,0.42418938875198364,0.0001
391,1.408249855041504,0.0059528350830078125,2.810546875,0.0001
392,0.07743653655052185,0.026284217834472656,0.12858885526657104,0.0001
393,0.3725128173828125,0.521148681640625,0.223876953125,0.0001
394,0.256561279296875,0.25439453125,0.25872802734375,0.0001
395,0.19202423095703125,0.2144927978515625,0.1695556640625,0.0001
396,0.00098419189453125,0.0009989738464355469,0.0009694099426269531,0.0001
397,0.03305482864379883,0.04304790496826172,0.023061752319335938,0.0001
398,0.47566652297973633,0.8305444717407227,0.12078857421875,0.0001
399,0.25631237030029297,0.0645294189453125,0.44809532165527344,0.0001
400,0.027737855911254883,0.04334878921508789,0.012126922607421875,0.0001
401,0.0934743881225586,0.047840118408203125,0.13910865783691406,0.0001
402,0.4275023639202118,0.32025110721588135,0.5347536206245422,0.0001
403,0.19620800018310547,0.08845138549804688,0.30396461486816406,0.0001
404,0.23502576351165771,0.3352186679840088,0.13483285903930664,0.0001
405,0.45026397705078125,0.40869903564453125,0.49182891845703125,0.0001
406,0.1094970703125,0.122467041015625,0.096527099609375,0.0001
407,0.28254127502441406,0.11810302734375,0.4469795227050781,0.0001
408,0.18816757202148438,0.091094970703125,0.28524017333984375,0.0001
409,0.34804871678352356,0.05644667148590088,0.6396507620811462,0.0001
410,1.308057427406311,1.2934226989746094,1.3226921558380127,0.0001
411,0.07168760895729065,0.05725318193435669,0.08612203598022461,0.0001
412,0.07063281536102295,0.008974075317382812,0.13229155540466309,0.0001
413,1.2148706912994385,0.16997432708740234,2.2597670555114746,0.0001
414,0.034693002700805664,0.016550064086914062,0.052835941314697266,0.0001
415,0.7468490600585938,0.7099761962890625,0.783721923828125,0.0001
416,0.014026820659637451,0.02622544765472412,0.0018281936645507812,0.0001
417,0.06074333190917969,0.06961822509765625,0.051868438720703125,0.0001
418,0.004691600799560547,0.00423431396484375,0.005148887634277344,0.0001
419,0.4185791015625,0.450469970703125,0.386688232421875,0.0001
420,0.4781970977783203,0.20697021484375,0.7494239807128906,0.0001
421,0.35591933131217957,0.6568440794944763,0.05499458312988281,0.0001
422,1.8771923780441284,0.476959228515625,3.277425527572632,0.0001
423,0.6476497650146484,0.2633056640625,1.0319938659667969,0.0001
